title,authors,journal,year,pdf_url,pdf_week_code,page_number,entry_index_in_pdf,ingested_at
® Suicide risk screening tools for pediatric patients: a systematic review of test accuracy,"Lowry NJ, Goger P, Hands Ruz M, Ye F, Cha CB",Pediatrics,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,138,138,2025-09-18T00:44:37.472043
"® The prevalence and clinical correlates of suicide attempts in patients with bipolar disorder misdiagnosed with major depressive disorder: results from a national survey in China - Chen L, Xu YY, Lin JY, Ji ZP, Yang F, Tan S, Wang G, Fang YR, Lu Z, Yang HC, Hu J, Chen ZY, Huang Y, Sun J, Wang X, Li H, Zhang J, Wang Y, Su Y, Zhao Y, Si T. Asian J. Psychiatry 2024; 93: e103958. The prevalence of alcohol references in music and their effect on people's drinking behavior: a systematic review and meta-analysis","Alen GD, Anderson-Luxford D, Kuntsche E, He Z, Riordan B",Alcohol (Hanover),2024,https://www.safetylit.org/week/2024/240225.pdf,240225,140,140,2025-09-18T00:44:37.472043
® Those who commit violent crimes can be traumatised by their offences: a systematic review of offence-specific post-traumatic stress disorder,"Soh KC, Tay YH, Darjee R",J. Aggression Maltreat. Trauma,2023,https://www.safetylit.org/week/2024/240225.pdf,240225,141,141,2025-09-18T00:44:37.472043
® Unveiling the shadows: exploring the reality of commercial sexual exploitation among LGBTQ+ youth in out-of-home care,"Mazursky N, Nadan Y",Child Abuse Negl.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,142,142,2025-09-18T00:44:37.472043
"® Workplace sexual and gender-based harassment in Denmark: a comparison of the self- labelling and behavioural list method - Dahl Nielsen MB, Andersen AB, Grundtvig G, Sørensen K, Andersen JR, Larsson NP, Skov SS, Folker AP, Kjær S, Aldrich PT, Rugulies R, Clausen T, H Madsen IE. Scand. J. Public Health 2024; ePub(ePub): ePub. Young people's pathways to a specialist suicide prevention service and the influence of caregiver prior suicidality and mental health treatment","Onay Z, Sidis A, Robinson L, Deane FP",Early Interv. Psychiatry,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,143,143,2025-09-18T00:44:37.472043
® Adverse childhood experiences differently affect Theory of Mind brain networks in schizophrenia and healthy controls,"Vai B, Calesella F, Pelucchi A, Riberto M, Poletti S, Bechi M, Cavallaro R, Francesco B",J. Psychiatr. Res.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,145,145,2025-09-18T00:44:37.472043
® Associations of childhood poly-adversity with alcohol problems among undergraduates: adolescent alcohol use trajectories and drinker self-schema,"Lee CK, Feng JY",Psychol. Health,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,147,147,2025-09-18T00:44:37.472043
® Correction: Trauma patient transport to hospital using helicopter emergency medical services or road ambulance in Sweden: a comparison of survival and prehospital time intervals,"Lapidus O, Rubenson Wahlin R, Bäckström D",Scand. J. Trauma Resusc. Emerg. Med.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,150,150,2025-09-18T00:44:37.472043
® Emergency physician personnel crisis: a survey on attitudes of new generations in Slovenia,"Petravić L, Bajec B, Burger E, Tiefengraber E, Slavec A, Strnad M",BMC Emerg. Med.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,153,153,2025-09-18T00:44:37.472043
"® Examining the prevalence of adverse childhood experiences (ACEs) among justice-involved youth in the U.S.: the importance of accounting for race/ethnicity, gender, and gendered racial/ethnic groups","Belisle LA, Pinchevsky G, Ortega G",Child Abuse Negl.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,154,154,2025-09-18T00:44:37.472043
® Exposure to neighborhood violence and gun carrying among adolescents in the United States: findings from a population-based study,"Baiden P, Park Y, LaBrenz CA, Childress S",J. Interpers. Violence,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,155,155,2025-09-18T00:44:37.472043
® Foreign body ingestion,"Gretener YA, Huisman TAGM",Praxis,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,156,156,2025-09-18T00:44:37.472043
"® High-risk encounters: primary care experiences of women living with intimate partner violence, and implications for the patient centered medical home","Tuepker A, Newell S, Sorrentino A, Cusack M, True G, Dichter ME",J. Aggression Maltreat. Trauma,2023,https://www.safetylit.org/week/2024/240225.pdf,240225,157,157,2025-09-18T00:44:37.472043
"® Improper restraint use in fatal pediatric motor vehicle collisions - Ramsey WA, Collie BL, Huerta CT, Swafford EP, Jones AK, O'Neil CF, Gilna GP, Saberi RA, Lyons NB, Urrechaga EM, Pilarski M, Meizoso JP, Sola JE, Perez EA, Thorson CM. J. Pediatr. Surg. 2024; ePub(ePub): ePub. Impulsivity and aggression as risk factors for internet gaming disorder among university students","Hammad MA, Al-Shahrani HF",Sci. Rep.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,158,158,2025-09-18T00:44:37.472043
® Injuries in the emerging sport of roundnet (Spikeball): a cross-sectional study of 166 players,"Paul RW, Gupta R, Muchintala R, Boles S, Bishop ME, Freedman KB",BMJ Open Sport Exerc. Med.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,159,159,2025-09-18T00:44:37.472043
® Investigating the network structure and causal relationships among bridge symptoms of comorbid depression and anxiety: a Bayesian network analysis,"Wang Y, Li Z, Cao X",J. Clin. Psychol. (Hoboken),2024,https://www.safetylit.org/week/2024/240225.pdf,240225,160,160,2025-09-18T00:44:37.472043
® Maternal mortality due to by suicide and other psychiatric causes in France 2016-2018,"Vacheron MN, Tessier V, Chiesa-Dubruille C, Deneux-Tharaux C",Gynecol. Obstet. Fertil. Senol.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,161,161,2025-09-18T00:44:37.472043
® Neurocognitive concussion test performance for student athletes on the autism spectrum,"Fontanals J, McCleery JP, Schatz P",Arch. Clin. Neuropsychol.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,162,162,2025-09-18T00:44:37.472043
"® Patterns of cannabis use, perception of harm, and perceived impact of legislative change in an online sample of young adults from Lebanon: insight on recreational users versus dual motive users","Ghandour L, Slim A, Abbas N, El-Khoury J",Harm Reduct. J.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,163,163,2025-09-18T00:44:37.472043
"® Prevalence and correlates of post-traumatic stress disorder among internal displaced people in Qoloji Camps, Somali regional state, eastern Ethiopia","Muhummed AM, Jibril MK, Yimam AA, Ali SY",Int. J. Psychiatry Med.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,165,165,2025-09-18T00:44:37.472043
® Psychiatric disorders and mortality due to external causes following diagnosis of endometriosis at young age: a longitudinal register-based cohort study in Finland,"Rasp E, Saavalainen L, But A, Gissler M, Härkki P, Heikinheimo O, Rönö K",Am. J. Obstet. Gynecol.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,166,166,2025-09-18T00:44:37.472043
® Repetitive negative thinking as a unique transdiagnostic risk factor for suicidal ideation,"Caudle MM, Dugas NN, Patel K, Moore RC, Thomas ML, Bomyea J",Psychiatry Res.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,167,167,2025-09-18T00:44:37.472043
® Science as superstition: a model statute for changed science claims,Wasserman J,Duke Law J.,2023,https://www.safetylit.org/week/2024/240225.pdf,240225,168,168,2025-09-18T00:44:37.472043
"® Sociodemography, pattern, and response inhibition in suicide survivors: a case-control study","Shakya M, Singh R, Arya KD, Rure D",Ind. Psychiatry J.,2023,https://www.safetylit.org/week/2024/240225.pdf,240225,169,169,2025-09-18T00:44:37.472043
"® Suicide following a conviction, solitary confinement, or transfer in people incarcerated: a comprehensive retrospective cohort study in France, 2017-2020","Vanhaesebrouck A, Fovet T, Melchior M, Lefèvre T",Suicide Life Threat. Behav.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,170,170,2025-09-18T00:44:37.472043
® The 2nd Alarm Project: bridging social work and public health to improve mental wellness in the fire service,"ODare K, Dillard D, King E, Dilks JJ, Herzog J, Rotunda R, Close F, Hartman M",Soc. Work Public Health,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,171,171,2025-09-18T00:44:37.472043
"® The moderated-mediation role of risk perception and intolerance of uncertainty in the association between residual symptoms and psychological distress: a cross-sectional study after COVID-19 policy lifted in China - Sun Z, Jin Z, Zhao K, Wen X, Lu H, Hu N, Zhu Q, Zhang Y, Ye M, Huang Y, Song W, Wang DB, Wu Y. BMC Psychiatry 2024; 24(1): e136. The moderating effects of HIV relevant factors on the relationship between intimate partner violence and intention to start HIV pre-exposure prophylaxis (PrEP) among cisgender women","Keddem S, Frye V, Davis A, Koblin BA, Tieu HV, Lipsky RK, Nandi V, Teitelman AM",Arch. Sex. Behav.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,174,174,2025-09-18T00:44:37.472043
"® Trauma-informed care training in U.S. and Canadian ob/gyn residencies - DeAndrade S, Pelletier A, Grossman S, Lewis-O'Connor A, Dutton C, Royce CS, Bartz D. Violence Against Women 2024; ePub(ePub): ePub. Travel distance to hospital is associated with self-harm hospital presentation but not suicide","Liang YL, Lin CY, Gao YM, Gunnell D, Hsu CY, Chang SS",Crisis,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,176,176,2025-09-18T00:44:37.472043
"® associations with alcohol use, mental health, and academic performance","Reid AE, Cho GY, Carey KB, Witkiewitz K",J. Stud. Alcohol Drugs,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,178,178,2025-09-18T00:44:37.472043
® Assessing significant factors affecting risky riding behaviors of Vietnamese motorcyclists using a contextual mediated model,"Vuong XC, Mou RF, Vu TT, Nguyen TA, Cu TTA, Nguyen CT",J. Adv. Transp.,2023,https://www.safetylit.org/week/2024/240225.pdf,240225,179,179,2025-09-18T00:44:37.472043
® Criminological differences between contact-driven and online-focused suspects in online child sexual grooming police reports,"Soldino V, Seigfried-Spellar KC",Child Abuse Negl.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,180,180,2025-09-18T00:44:37.472043
"® Examining associations between school connectedness, social support, violence, and firearm carrying","Pulavarthi TS, Fabio A, Miller E, Culyba AJ",J. Interpers. Violence,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,181,181,2025-09-18T00:44:37.472043
"® Improper restraint use in fatal pediatric motor vehicle collisions - Ramsey WA, Collie BL, Huerta CT, Swafford EP, Jones AK, O'Neil CF, Gilna GP, Saberi RA, Lyons NB, Urrechaga EM, Pilarski M, Meizoso JP, Sola JE, Perez EA, Thorson CM. J. Pediatr. Surg. 2024; ePub(ePub): ePub. Improved predictive model of drivers' subjective perception of vehicle reaction under aerodynamic excitations","Kumar A, Sällström E, Sebben S, Jacobson B",Int. J. Automot. Technol.,2023,https://www.safetylit.org/week/2024/240225.pdf,240225,182,182,2025-09-18T00:44:37.487668
® Modeling and analyzing individual driver's steering behavior based on rolling local-path planning decision,"Chen X, Yao Q, Zhang J",Int. J. Automot. Technol.,2023,https://www.safetylit.org/week/2024/240225.pdf,240225,183,183,2025-09-18T00:44:37.487830
® Sinking or swimming: the need for water safety and swimming education in the 21st century,Orhan I,International journal of applied exercise physiology,2021,https://www.safetylit.org/week/2024/240225.pdf,240225,185,185,2025-09-18T00:44:37.487830
® The use of penalty notices for first time drink- and drug-driving offences in NSW,"Donnelly N, Rahman S","Parramatta, NSW: Bureau of Crime Statistics and Research",2024,https://www.safetylit.org/week/2024/240225.pdf,240225,186,186,2025-09-18T00:44:37.487830
® Counting farm injuries and fatalities: an assessment of Irish occupational health and safety surveillance data systems,"Mohammadrezaei M, Meredith D, McNamara J",J. Agromed.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,187,187,2025-09-18T00:44:37.487830
"® Working towards 2030 road safety targets, the need for specific rural and remote children strategies","Koh S, Kenji D, Franklin R",Aust. J. Rural Health,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,188,188,2025-09-18T00:44:37.487830
® Enhancing elementary school teachers' knowledge in managing traumatic dental injuries: The effectiveness of educational sessions,"Alomari A, Hashim R, Walia T, Shetty R",Dent. Traumatol.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,189,189,2025-09-18T00:44:37.487830
® Rumination and rejection sensitivity elevate victimized adolescents' loneliness: a three-wave longitudinal study,"Huang Y, Zhao Q, Chen Q, Li C",J. Aggression Maltreat. Trauma,2023,https://www.safetylit.org/week/2024/240225.pdf,240225,190,190,2025-09-18T00:44:37.487830
® Effect of forward moment on recovery motion against tripping,"Akiyama Y, Nishizaki A, Okamoto S, Yamada Y",PLoS One,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,193,193,2025-09-18T00:44:37.487830
® Improved predictive model of drivers' subjective perception of vehicle reaction under aerodynamic excitations,"Kumar A, Sällström E, Sebben S, Jacobson B",Int. J. Automot. Technol.,2023,https://www.safetylit.org/week/2024/240225.pdf,240225,194,194,2025-09-18T00:44:37.487830
® Prediction of driving stress on high-altitude expressway using driving environment features: a naturalistic driving study in Tibet,"Qin P, He J, Sun S, Yan X, Wang C, Ye Y, Yan G, Yan T, Wang M",Traffic Injury Prev.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,195,195,2025-09-18T00:44:37.487830
® All-cause and suicide mortalities among adolescents and young adults who contacted specialised gender identity services in Finland in 1996-2019: a register study,"Ruuska SM, Tuisku K, Holttinen T, Kaltiala R",BMJ Ment. Health,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,197,197,2025-09-18T00:44:37.487830
® On the measurement of cause of death inequality,"Permanyer I, Calazans JA",Int. J. Epidemiol.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,199,199,2025-09-18T00:44:37.487830
® Survey data on the socio-economic characteristics and electric vehicle perceptions of paratransit owners and drivers in and around the Cape Town Metropole of South Africa,"Hull C, Giliomee JH, Visser M, Booysen MJT",Data Brief,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,200,200,2025-09-18T00:44:37.487830
® A statewide evaluation of the implementation of evidence-based suicide prevention guidelines in juvenile detention centers,"Rudd BN, Witzig J, Goff CN, Potter EN, Snyder SE, Ordorica C, Ivankova NV",Psychiatr. Serv.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,201,201,2025-09-18T00:44:37.487830
"® Associations between physical activity, mental health, and suicidal behavior in Korean adolescents: based on data from 18th Korea Youth Risk Behavior Web-Based Survey (2022)","Roh S, Mun W, Kim G",Behav. Sci. (Basel),2024,https://www.safetylit.org/week/2024/240225.pdf,240225,202,202,2025-09-18T00:44:37.487830
"® Community collaboration for suicide and overdose prevention: attitudes, perceptions, and practices of community-based professionals and county leadership in New York State","Gallant KC, Harris BR",Community Ment. Health J.,2024,https://www.safetylit.org/week/2024/240225.pdf,240225,203,203,2025-09-18T00:44:37.487830
