title,authors,journal,year,pdf_url,pdf_week_code,page_number,entry_index_in_pdf,ingested_at
® ADSCENE scenarios data base: focus on accident data support for validation of automated driving functions,"Guyonvarch L, Hermitte T, Kroger R, Chauvel C, Arnoux E, Geronimi S",Transp. Res. Proc.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,92,92,2025-09-06T21:18:01.370294
"® Author response to: Comment on: Sexual harassment, sexual assault and rape by colleagues in the surgical workforce, and how women and men are living different realities: observational study using NHS population-derived weights - Begeny CT, Arshad H, Cuming T, Dhariwal DK, Fisher RA, Franklin MD, Jackson PC, McLachlan GM, Searle RH, Newlands C. Br. J. Surg. 2024; 111(1). Automated enzymatic hydrolysis of urine samples for improved systematic toxicological analysis of drug-facilitated sexual assault cases","Skov K, Johansen SS, Linnet K, Nielsen MKK",Drug Test. Anal.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,93,93,2025-09-06T21:18:01.370294
"® Comment on: Sexual harassment, sexual assault and rape by colleagues in the surgical workforce, and how women and men are living different realities: observational study using NHS population-derived weights","Krishnan N, Szczepura A, Baharani J, Tuttle JE, O'Doherty L",Br. J. Surg.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,94,94,2025-09-06T21:18:01.370294
® Differences between girls and boys in the disclosure of sexual violence,"Hietamäki J, Husso M, Arponen T, Lahtinen HM",J. Interpers. Violence,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,95,95,2025-09-06T21:18:01.370294
® Episodic versus thematic media framing of violence against social leaders and human rights defenders in Colombia,"Correa-Chica A, Caicedo-Moreno A, Rincón-Unigarro C, Castro-Abril P, López-López W",Int. J. Psychol.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,96,96,2025-09-06T21:18:01.370294
"® Firearm legislation and firearm use in female intimate partner homicide using National Violent Death Reporting System data, 2015-2019","Gollub EL, Chen S",Violence Gend.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,97,97,2025-09-06T21:18:01.370294
® Individual motorcycling safety: creating a safety profile from riding data,"Hula A, Schwieger K, Saleh P",Transp. Res. Proc.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,98,98,2025-09-06T21:18:01.370294
® Medicolegal implications of deaths due to agricultural accidents,"Da Broi U, Simonit F, Desinan L, Tse R, Garland J, Ondruschka B, Mann D",Am. J. Forensic Med. Pathol.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,99,99,2025-09-06T21:18:01.370294
® Prevalence of and factors contributing to violent discipline in families and its association with violent discipline by teachers and peer violence,"Masath FB, Nkuba M, Hecker T",Child Abuse Rev.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,100,100,2025-09-06T21:18:01.370294
® Safety and environmental benefits of intelligent speed bumps,"Džambas T, Ivančev A, Dragcevic V, Vujević I",Transp. Res. Proc.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,101,101,2025-09-06T21:18:01.370294
® The effect of the 'yield to pedestrians' policy on risky pedestrian behaviors: is it a 'two-edged sword'?,"Xin X, Jia N, Ling S, He Z",Transp. Res. A Policy Pract.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,102,102,2025-09-06T21:18:01.370294
"® The TSPCAN project: a qualitative evaluation with undergraduate students trained in child abuse prevention in Turkey - Dolunayğ‐Cuğ F, Yılmaz‐Akdoğan G, Derman O, Şahin, Dağlı Şahin F, Pasli F, Güngör E, Gökler B. Child Abuse Rev. 2023; 32(4): e2813. The use of GNSS technology in smartphones to collect sensitive data on human mobility practices: ethical challenges and potential solutions","González R, Lay S, Huck J, Dixon J",Am. Psychol.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,103,103,2025-09-06T21:18:01.370294
® Unravelling a decade of scholarly recommendations for the field of child protection in South Africa,"Schiller U, Strydom M, Orme J",Child Abuse Res. South Afr.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,104,104,2025-09-06T21:18:01.370294
"® Bad break-up behavior: break-up characteristics, emotional dysregulation, and alcohol use as risk factors for cyber dating abuse among sexual orientation diverse college students","Schroeder GE, McMillan IF, Jules BN, Langhinrichsen-Rohling J",J. Interpers. Violence,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,105,105,2025-09-06T21:18:01.370294
® Impact of online dating on the adolescent population: a brief review of the literature with special reference to the Indian scenario,"Chakravarty R, Jagota G, Sahoo S",Consortium Psychiatricum,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,106,106,2025-09-06T21:18:01.370294
"® Social support and the association between certain forms of violence and harassment and suicidal ideation among transgender women - National HIV Behavioral Surveillance Among Transgender Women, seven urban areas, United States, 2019-2020","Eustaquio PC, Olansky E, Lee K, Marcus R, Cha S",MMWR Suppl.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,107,107,2025-09-06T21:18:01.370294
® Determination of key safety performance indicators using Delphi method: a case study on electricity distribution company in Alborz Province,"Mehrifar Y, Abasi M, Samimi K, Moradi Hanifi S, Pouyakian M",J. Health Safety Work (Tehran),2023,https://www.safetylit.org/week/2024/240128.pdf,240128,110,110,2025-09-06T21:18:01.370294
® Injury as a result of children and adolescent labor-an association with ethnicity and peripherality: a retrospective cohort study based on the Israeli Trauma Registry,"Savitsky B, Radomislensky I, Katorza E, Kaim A",Eur. J. Investig. Health Psychol. Educ.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,111,111,2025-09-06T21:18:01.370294
® Safeguarding adults at risk of abuse,Duffy A,Nurs. Stand. (,1987,https://www.safetylit.org/week/2024/240128.pdf,240128,112,112,2025-09-06T21:18:01.370294
® Tractor injuries in the Upper Midwestern United States: a retrospective analysis of four trauma centers,"Johnson AB, Gilblom EA, Sahr S, Sang HI",J. Agromed.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,113,113,2025-09-06T21:18:01.370294
"® An E-scooter route assignment framework to improve user safety, comfort and compliance with city rules and regulations","Zakhem M, Smith-Colin J",Transp. Res. A Policy Pract.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,114,114,2025-09-06T21:18:01.370294
® Community mobility and participation assessment of manual wheelchair users: a review of current techniques and challenges,"Fasipe G, Goršič M, Rahman MH, Rammer J",Front. Hum. Neurosci.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,115,115,2025-09-06T21:18:01.370294
® Modeling car dependency and policies towards sustainable mobility: a system dynamics approach,"Pokharel R, Miller EJ, Chapple K",Transp. Res. D Trans. Environ.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,117,117,2025-09-06T21:18:01.370294
® The environmental benefits of dockless bike sharing systems for commuting trips,"Diao M, Song K, Shi S, Zhu Y, Liu B",Transp. Res. D Trans. Environ.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,118,118,2025-09-06T21:18:01.370294
® Automated enzymatic hydrolysis of urine samples for improved systematic toxicological analysis of drug-facilitated sexual assault cases,"Skov K, Johansen SS, Linnet K, Nielsen MKK",Drug Test. Anal.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,119,119,2025-09-06T21:18:01.370294
® Comfort and wearability properties of custom-made and boil-and-bite mouthguards among basketball players: a randomized parallel arm clinical trial,"Doğan, Sonmez H, Doğan SSA",Dent. Traumatol.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,121,121,2025-09-06T21:18:01.370294
® For whom are treatments for criminal recidivism effective? Moderator effects from a randomized controlled trial of justice-involved veterans,"Blonigen DM, Macia KS, Cucciare MA, Smelson D",J. Consult. Clin. Psychol.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,122,122,2025-09-06T21:18:01.370294
® A review on artificial intelligence for the diagnosis of fractures in facial trauma imaging,"Pham TD, Holmes SB, Coulthard P",Front. Artif. Intell.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,123,123,2025-09-06T21:18:01.370294
® Concussion symptoms and neurocognitive performance of children and adolescents on antidepressants,"Daley MM, Howell DR, Lanois CJ, Berkner PD, Mannix RC, Oldham JR, Meehan WP",Med. Sci. Sports Exerc.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,124,124,2025-09-06T21:18:01.370294
® Enhancing water safety: exploring recent technological approaches for drowning detection,"Jalalifar S, Belford A, Erfani E, Razmjou A, Abbassi R, Mohseni-Dargah M, Asadnia M",Sensors (Basel),2024,https://www.safetylit.org/week/2024/240128.pdf,240128,125,125,2025-09-06T21:18:01.370294
® Injury profile in youth female athletes: a systematic review and meta-analysis,"Beech J, Jones B, Hughes T, Emmonds S",Sports Med.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,126,126,2025-09-06T21:18:01.370294
"® Perspectives on e-scooters use: a multi-year cross-sectional approach to understanding e- scooter travel behavior in Portland, Oregon","Kim M, Puczkowskyj N, MacArthur J, Dill J",Transp. Res. A Policy Pract.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,127,127,2025-09-06T21:18:01.370294
® Sparse trip demand prediction for shared e-scooter using spatio-temporal graph neural networks,"Song JC, Hsieh IYL, Chen CS",Transp. Res. D Trans. Environ.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,128,128,2025-09-06T21:18:01.370294
"® ""When can I call home?"" coercive control, structural isolation, and functional isolation among attendees of residential behavioral modification programs","Corsello RM, Hayes BE",J. Interpers. Violence,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,129,129,2025-09-06T21:18:01.370294
® A systematic literature review of child sexual abuse evaluation protocols found in the national and international literature,"de VB, van RE",Child Abuse Res. South Afr.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,131,131,2025-09-06T21:18:01.370294
® An open dataset on individual perceptions of transport policies,"Kieu M, Comber A, Nguyen Thi Thuy H, Bui Quang T, Hoang Huu P, Malleson N",Sci. Data,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,133,133,2025-09-06T21:18:01.370294
® Assessing walkability to mitigate climate change and empower women in a vulnerable coastal settlement,"Galal LA, Hady NE",Environ. Ecolog. Res.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,134,134,2025-09-06T21:18:01.370294
"® Cardiovascular disease and the risk of incident falls and mortality among adults aged ≥ 65 years presenting to the emergency department: a cohort study from national registry data in Denmark - O'Halloran AM, Cremers J, Vrangbæk K, Roe L, Bourke R, Mortensen LH, Westendorp RGJ, Kenny RA. BMC Geriatr. 2024; 24(1): e93. Causal associations between digital device use and suicide risk: a bidirectional Mendelian randomization study","Luo J, Chen Y, Tao Y, Xu Y, Yu K, Anwar O, Zong Y, Chen Y, Deng T",J. Affect. Disord.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,136,136,2025-09-06T21:18:01.370294
® Comparison of different methods of screening to identify intimate partner violence: a randomized controlled trial,"Sharps P, Bullock L, Perrin N, Campbell J, Hill K, Kanu I, Norling M, Russell NG",Public Health Nurs.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,137,137,2025-09-06T21:18:01.370294
® Darkness stopping play? An update on cricket and mental health,"McCabe T, McCrea-Routray R",S. Afr. J. Sport. Med.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,138,138,2025-09-06T21:18:01.370294
® Development of depression detection algorithm using text scripts of routine psychiatric interview,"Oh J, Lee T, Chung ES, Kim H, Cho K, Kim H, Choi J, Sim HH, Lee J, Choi IY, Kim DJ",Front. Psychiatry,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,139,139,2025-09-06T21:18:01.370294
"® Effective road safety measures in Greece - Yannis G, Laiou A, Dragomanovits A, Nikolaou D, Michelaraki E, Folla K, Kallidoni M, Georgiopoulos S, Parissis M. Transp. Res. Proc. 2023; 72: 147-154. Effectiveness of fall prevention interventions in residential aged care and community settings: an umbrella review - Meulenbroeks I, Mercado C, Gates P, Nguyen A, Seaman K, Wabe N, Silva SM, Zheng WY, Debono D, Westbrook J. BMC Geriatr. 2024; 24(1): e75. Electroconvulsive therapy for adolescents with severe depressive episode and suicidality: retrospective comparison between responders and non-responders","Ren H, Wang X, Zhang Z, Zhong X, Luo Q, Qiu H, Huang Y",Child Adolesc. Psychiatry Ment. Health,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,140,140,2025-09-06T21:18:01.370294
"® Feasibility of a family-involved intervention to increase engagement in evidenced-based psychotherapies for posttraumatic stress disorder: a pilot study - Shepherd-Banigan M, Shapiro A, Stechuchak KM, Glynn S, Calhoun P, Ackland PE, Bokhour B, Edelman D, Falkovic M, Weidenbacher HJ, Eldridge MR, Lanford T, Swinkels C, Dedert E, Wells S, Ruffin R, Van Houtven CH. Psychol. Trauma 2024; ePub(ePub): ePub. Field evaluation of a mobile app for assisting blind and visually impaired travelers to find bus stops","Pundlik S, Shivshanker P, Traut-Savino T, Luo G",Transl. Vis. Sci. Technol.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,142,142,2025-09-06T21:18:01.370294
"® Health system assessment for access to care after injury in low- or middle-income countries: a mixed methods study from Northern Malawi - Whitaker J, Edem I, Togun E, Amoah AS, Dube A, Chirwa L, Munthali B, Brunelli G, Van Boeckel T, Rickard R, Leather AJ, Davies J. PLoS Med. 2024; 21(1): e1004344. How equal is accessibility to cycling infrastructure? A ranking to compare territories in Lisbon, Portugal","Humberto M, Félix R, Moura F",Transp. Res. Proc.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,143,143,2025-09-06T21:18:01.370294
® Indicators of fatigue during a soccer match simulation using GPS-derived workload values: which metrics are most useful?,"Snyder BJ, Maung-Maung C, Whitacre C",Sports (Basel),2023,https://www.safetylit.org/week/2024/240128.pdf,240128,144,144,2025-09-06T21:18:01.370294
"® Mild traumatic brain injury as a risk factor for Parkinsonism, tics, and akathisia: a systematic review and meta-analysis","Khan N, Romila L, Ciobica A, Burlui V, Kamal FZ, Mavroudis I",Life (Basel),2023,https://www.safetylit.org/week/2024/240128.pdf,240128,146,146,2025-09-06T21:18:01.370294
® Perceived balance and self-reported falls: a retrospective cross-sectional study using the National Health and Aging Trend Study,"Dolan H, Pohl J, Pituch K, Coon DW",J. Clin. Nurs.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,147,147,2025-09-06T21:18:01.370294
